"3534","pielęgnować",pielęgnuje,pielęgnuj,pielęgnować,大切にする,cherish,denomitive,aorist,0,0
"3535","pilnować",pilnuje,pilnuj,pilnować,見る,watch,denomitive,aorist,0,0
"3536","piorunować",piorunuje,piorunuj,piorunować,侵入する,inveigh,denomitive,aorist,0,0
"3537","piętnować",piętnuje,piętnuj,piętnować,汚名を着せる,stigmatize,denomitive,aorist,0,0
"3538","piłować",piłuje,piłuj,piłować,鋸,saw,denomitive,aorist,0,0
"3539","plajtować",plajtuje,plajtuj,plajtować,倒産する,go bankrupt,denomitive,aorist,0,0
"3540","planować",planuje,planuj,planować,計画を立てる,to plan,denomitive,aorist,0,0
"3541","plasować",plasuje,plasuj,plasować,場所,place,denomitive,aorist,0,0
"3542","plażować",plażuje,plażuj,plażować,日光浴,sunbathing,denomitive,aorist,0,0
"3543","plombować",plombuje,plombuj,plombować,密閉する,seal,denomitive,aorist,0,0
"3544","plotkować",plotkuje,plotkuj,plotkować,ゴシップ,gossip,denomitive,aorist,0,0
"3545","plądrować",plądruje,plądruj,plądrować,略奪,plunder,denomitive,aorist,0,0
"3546","podejmować",podejmuje,podejmuj,podejmować,取り上げる,take up,denomitive,aorist,0,0
"3547","podrasować",podrasuje,podrasuj,podrasować,微調整,tweak,denomitive,aorist,0,0
"3548","podróżować",podróżuje,podróżuj,podróżować,旅行する,to travel,denomitive,aorist,0,0
"3549","pojedynkować",pojedynkuje,pojedynkuj,pojedynkować,間引く,thin out,denomitive,aorist,0,0
"3550","pojmować",pojmuje,pojmuj,pojmować,理解する,comprehend,denomitive,aorist,0,0
"3551","pokutować",pokutuje,pokutuj,pokutować,苦しむ,suffer,denomitive,aorist,0,0
"3552","polaryzować",polaryzuje,polaryzuj,polaryzować,分極化,polarize,denomitive,aorist,0,0
"3553","polemizować",polemizuje,polemizuj,polemizować,口論,argue,denomitive,aorist,0,0
"3554","polerować",poleruje,poleruj,polerować,研磨,polish,denomitive,aorist,0,0
"3555","policzkować",policzkuje,policzkuj,policzkować,平手打ち,slap,denomitive,aorist,0,0
"3556","polować",poluje,poluj,polować,ハント,hunt,denomitive,aorist,0,0
"3557","pompować",pompuje,pompuj,pompować,ポンプ,pump,denomitive,aorist,0,0
"3558","pomstować",pomstuje,pomstuj,pomstować,復活する,revile,denomitive,aorist,0,0
"3559","popularyzować",popularyzuje,popularyzuj,popularyzować,普及する,popularize,denomitive,aorist,0,0
"3560","porządkować",porządkuje,porządkuj,porządkować,片付ける,tidy up,denomitive,aorist,0,0
"3561","postponować",postponuje,postponuj,postponować,延期,postpone,denomitive,aorist,0,0
"3562","postulować",postuluje,postuluj,postulować,公準,postulate,denomitive,aorist,0,0
"3563","postępować",postępuje,postępuj,postępować,従う,follow,denomitive,aorist,0,0
"3564","potęgować",potęguje,potęguj,potęgować,増加,increase,denomitive,aorist,0,0
"3565","powodować",powoduje,powoduj,powodować,引き起こすために,to cause,denomitive,aorist,0,0
"3566","pozorować",pozoruje,pozoruj,pozorować,シミュレートする,simulate,denomitive,aorist,0,0
"3567","pozować",pozuje,pozuj,pozować,ポーズ,pose,denomitive,aorist,0,0
"3568","pozycjonować",pozycjonuje,pozycjonuj,pozycjonować,位置,position,denomitive,aorist,0,0
"3569","pracować",pracuje,pracuj,pracować,仕事,work,denomitive,aorist,0,0
"3570","praktykować",praktykuje,praktykuj,praktykować,練習,practice,denomitive,aorist,0,0
"3571","prasować",prasuje,prasuj,prasować,鉄,iron,denomitive,aorist,0,0
"3572","precyzować",precyzuje,precyzuj,precyzować,特定,specify,denomitive,aorist,0,0
"3573","predestynować",predestynuje,predestynuj,predestynować,predestine,predestine,denomitive,aorist,0,0
"3574","predysponować",predysponuje,predysponuj,predysponować,素因,predispose,denomitive,aorist,0,0
"3575","preferować",preferuje,preferuj,preferować,好む,prefer,denomitive,aorist,0,0
"3576","premiować",premiuje,premiuj,premiować,褒美,reward,denomitive,aorist,0,0
"3577","prenumerować",prenumeruje,prenumeruj,prenumerować,申し込む,subscribe,denomitive,aorist,0,0
"3578","preparować",preparuje,preparuj,preparować,準備,prepare,denomitive,aorist,0,0
"3579","pretendować",pretenduje,pretenduj,pretendować,請求,claim,denomitive,aorist,0,0
"3580","prezentować",prezentuje,prezentuj,prezentować,現在,present,denomitive,aorist,0,0
"3581","prezydować",prezyduje,prezyduj,prezydować,議長,preside,denomitive,aorist,0,0
"3582","procedować",proceduje,proceduj,procedować,続行,proceed,denomitive,aorist,0,0
"3583","procesować",procesuje,procesuj,procesować,処理する,process,denomitive,aorist,0,0
"3584","profanować",profanuje,profanuj,profanować,冒涜,profane,denomitive,aorist,0,0
"3585","profilować",profiluje,profiluj,profilować,プロフィール,profile,denomitive,aorist,0,0
"3586","prognozować",prognozuje,prognozuj,prognozować,天気,forecast,denomitive,aorist,0,0
"3587","programować",programuje,programuj,programować,プログラム,program,denomitive,aorist,0,0
"3588","projektować",projektuje,projektuj,projektować,デザイン,design,denomitive,aorist,0,0
"3589","proklamować",proklamuje,proklamuj,proklamować,宣言する,proclaim,denomitive,aorist,0,0
"3590","prokurować",prokuruje,prokuruj,prokurować,宣言する,proclaim,denomitive,aorist,0,0
"3591","promieniować",promieniuje,promieniuj,promieniować,放射する,radiate,denomitive,aorist,0,0
"3592","promować",promuje,promuj,promować,促進,promote,denomitive,aorist,0,0
"3593","propagować",propaguje,propaguj,propagować,普及する,popularize,denomitive,aorist,0,0
"3594","proponować",proponuje,proponuj,proponować,提案する,to propose,denomitive,aorist,0,0
"3595","propsować",propsuje,propsuj,propsować,提案する,to propose,denomitive,aorist,0,0
"3596","prorokować",prorokuje,prorokuj,prorokować,予言,prophesy,denomitive,aorist,0,0
"3597","prosperować",prosperuje,prosperuj,prosperować,繁栄する,prosper,denomitive,aorist,0,0
"3598","prostować",prostuje,prostuj,prostować,まっすぐにする,straighten,denomitive,aorist,0,0
"3599","prostytuować",prostytuuje,prostytuuj,prostytuować,売春婦,prostitute,denomitive,aorist,0,0
"3600","protegować",proteguje,proteguj,protegować,好意,favor,denomitive,aorist,0,0
"3601","protestować",protestuje,protestuj,protestować,抗議する,protest,denomitive,aorist,0,0
"3602","protokołować",protokołuje,protokołuj,protokołować,記録,record,denomitive,aorist,0,0
"3603","prowokować",prowokuje,prowokuj,prowokować,挑発する,provoke,denomitive,aorist,0,0
"3604","prywatyzować",prywatyzuje,prywatyzuj,prywatyzować,民営化,privatize,denomitive,aorist,0,0
"3605","przeanalizować",przeanalizuje,przeanalizuj,przeanalizować,分析する,analyze,denomitive,aorist,0,0
"3606","przejmować",przejmuje,przejmuj,przejmować,買収,take over,denomitive,aorist,0,0
"3607","przodować",przoduje,przoduj,przodować,優れている,excel,denomitive,aorist,0,0
"3608","przyjmować",przyjmuje,przyjmuj,przyjmować,受け入れる,accept,denomitive,aorist,0,0
"3609","przystępować",przystępuje,przystępuj,przystępować,続行,proceed,denomitive,aorist,0,0
"3610","próbować",próbuje,próbuj,próbować,試してみる,to try,denomitive,aorist,0,0
"3611","próżnować",próżnuje,próżnuj,próżnować,アイドル,idle,denomitive,aorist,0,0
"3612","psychoanalizować",psychoanalizuje,psychoanalizuj,psychoanalizować,心理分析,psychoanalyze,denomitive,aorist,0,0
"3613","pucować",pucuje,pucuj,pucować,スクラブ,scrub,denomitive,aorist,0,0
"3614","pudrować",pudruje,pudruj,pudrować,粉,powder,denomitive,aorist,0,0
"3615","pulsować",pulsuje,pulsuj,pulsować,脈動,pulsate,denomitive,aorist,0,0
"3616","punktować",punktuje,punktuj,punktować,点描,stipple,denomitive,aorist,0,0
"3617","puryfikować",puryfikuje,puryfikuj,puryfikować,清める,purify,denomitive,aorist,0,0
"3618","pustelnikować",pustelnikuje,pustelnikuj,pustelnikować,隠者,hermit,denomitive,aorist,0,0
"3619","puszkować",puszkuje,puszkuj,puszkować,できる,can,denomitive,aorist,0,0
"3620","pyskować",pyskuje,pyskuj,pyskować,銃口,muzzle,denomitive,aorist,0,0
"3621","rabować",rabuje,rabuj,rabować,ロブ,rob,denomitive,aorist,0,0
"3622","rachować",rachuje,rachuj,rachować,カウント,count,denomitive,aorist,0,0
"3623","racjonalizować",racjonalizuje,racjonalizuj,racjonalizować,合理化,rationalize,denomitive,aorist,0,0
"3624","racjonować",racjonuje,racjonuj,racjonować,配給,ration,denomitive,aorist,0,0
"3625","raczkować",raczkuje,raczkuj,raczkować,クロール,crawl,denomitive,aorist,0,0
"3626","radykalizować",radykalizuje,radykalizuj,radykalizować,ラジカル化,radicalize,denomitive,aorist,0,0
"3627","rafinować",rafinuje,rafinuj,rafinować,リファイン,refine,denomitive,aorist,0,0
"3628","rajcować",rajcuje,rajcuj,rajcować,楽しい,enjoy,denomitive,aorist,0,0
"3629","randkować",randkuje,randkuj,randkować,日にち,date,denomitive,aorist,0,0
"3630","rapować",rapuje,rapuj,rapować,ラップする,to rap,denomitive,aorist,0,0
"3631","ratyfikować",ratyfikuje,ratyfikuj,ratyfikować,承認する,ratify,denomitive,aorist,0,0
"3632","reagować",reaguje,reaguj,reagować,反応する,react,denomitive,aorist,0,0
"3633","realizować",realizuje,realizuj,realizować,気付く,realize,denomitive,aorist,0,0
"3634","reasumować",reasumuje,reasumuj,reasumować,要約する,summarize,denomitive,aorist,0,0
"3635","recenzować",recenzuje,recenzuj,recenzować,レビュー,review,denomitive,aorist,0,0
"3636","recypować",recypuje,recypuj,recypować,受信する,recieve,denomitive,aorist,0,0
"3637","recytować",recytuje,recytuj,recytować,叙述する,recite,denomitive,aorist,0,0
"3638","redagować",redaguje,redaguj,redagować,編集,edit,denomitive,aorist,0,0
"3639","redukować",redukuje,redukuj,redukować,減らす,reduce,denomitive,aorist,0,0
"3640","referować",referuje,referuj,referować,報告,report,denomitive,aorist,0,0
"3641","reflektować",reflektuje,reflektuj,reflektować,反射,reflect,denomitive,aorist,0,0
"3642","refować",refuje,refuj,refować,リーフ,reef,denomitive,aorist,0,0
"3643","refutować",refutuje,refutuj,refutować,反論,refute,denomitive,aorist,0,0
"3644","regenerować",regeneruje,regeneruj,regenerować,再生する,regenerate,denomitive,aorist,0,0
"3645","regulować",reguluje,reguluj,regulować,調整,adjust,denomitive,aorist,0,0
"3646","rejestrować",rejestruje,rejestruj,rejestrować,登録,register,denomitive,aorist,0,0
"3647","rejterować",rejteruje,rejteruj,rejterować,退却,retreat,denomitive,aorist,0,0
"3648","rekapitulować",rekapituluje,rekapituluj,rekapitulować,要約する,recapitulate,denomitive,aorist,0,0
"3649","reklamować",reklamuje,reklamuj,reklamować,宣伝する,advertise,denomitive,aorist,0,0
"3650","rekomendować",rekomenduje,rekomenduj,rekomendować,お勧め,recommend,denomitive,aorist,0,0
"3651","rekrutować",rekrutuje,rekrutuj,rekrutować,リクルート,recruit,denomitive,aorist,0,0
"3652","rektyfikować",rektyfikuje,rektyfikuj,rektyfikować,修正する,rectify,denomitive,aorist,0,0
"3653","rekuperować",rekuperuje,rekuperuj,rekuperować,回復する,recuperate,denomitive,aorist,0,0
"3654","rekwirować",rekwiruje,rekwiruj,rekwirować,求人,requisition,denomitive,aorist,0,0
"3655","relacjonować",relacjonuje,relacjonuj,relacjonować,報告,report,denomitive,aorist,0,0
"3656","relegować",releguje,releguj,relegować,委任する,relegate,denomitive,aorist,0,0
"3657","remisować",remisuje,remisuj,remisować,描く,to draw,denomitive,aorist,0,0
"3658","remontować",remontuje,remontuj,remontować,改修,renovate,denomitive,aorist,0,0
"3659","reperować",reperuje,reperuj,reperować,修理,repair,denomitive,aorist,0,0
"3660","repetować",repetuje,repetuj,repetować,繰り返す,repeat,denomitive,aorist,0,0
"3661","represjonować",represjonuje,represjonuj,represjonować,犠牲にする,victimize,denomitive,aorist,0,0
"3662","reprezentować",reprezentuje,reprezentuj,reprezentować,代表する,represent,denomitive,aorist,0,0
"3663","resetować",resetuje,resetuj,resetować,リセット,reset,denomitive,aorist,0,0
"3664","respektować",respektuje,respektuj,respektować,尊敬する,respect,denomitive,aorist,0,0
"3665","respirować",respiruje,respiruj,respirować,呼吸する,to breathe,denomitive,aorist,0,0
"3666","restartować",restartuje,restartuj,restartować,再起動,restart,denomitive,aorist,0,0
"3667","restaurować",restauruje,restauruj,restaurować,改修,renovate,denomitive,aorist,0,0
"3668","restytuować",restytuuje,restytuuj,restytuować,戻す,restore,denomitive,aorist,0,0
"3669","retuszować",retuszuje,retuszuj,retuszować,レタッチ,retouch,denomitive,aorist,0,0
"3670","rewanżować",rewanżuje,rewanżuj,rewanżować,復讐,revenge,denomitive,aorist,0,0
"3671","rewidować",rewiduje,rewiduj,rewidować,改訂,revise,denomitive,aorist,0,0
"3672","rezerwować",rezerwuje,rezerwuj,rezerwować,本,book,denomitive,aorist,0,0
"3673","rezonować",rezonuje,rezonuj,rezonować,共鳴する,resonate,denomitive,aorist,0,0
"3674","rezydować",rezyduje,rezyduj,rezydować,住む,reside,denomitive,aorist,0,0
"3675","rezygnować",rezygnuje,rezygnuj,rezygnować,終了する,quit,denomitive,aorist,0,0
"3676","reżyserować",reżyseruje,reżyseruj,reżyserować,直接,direct,denomitive,aorist,0,0
"3677","ripostować",ripostuje,ripostuj,ripostować,riposte,riposte,denomitive,aorist,0,0
"3678","rokować",rokuje,rokuj,rokować,交渉,negotiate,denomitive,aorist,0,0
"3679","rolować",roluje,roluj,rolować,ロール,roll,denomitive,aorist,0,0
"3680","romansować",romansuje,romansuj,romansować,ロマンス,romance,denomitive,aorist,0,0
"3681","roszować",roszuje,roszuj,roszować,城,castle,denomitive,aorist,0,0
"3682","rozkoszować",rozkoszuje,rozkoszuj,rozkoszować,喜び,delight,denomitive,aorist,0,0
"3683","rozstępować",rozstępuje,rozstępuj,rozstępować,部,part,denomitive,aorist,0,0
"3684","rozumować",rozumuje,rozumuj,rozumować,理由,reason,denomitive,aorist,0,0
"3685","rugować",ruguje,ruguj,rugować,排除,eliminate,denomitive,aorist,0,0
"3686","rujnować",rujnuje,rujnuj,rujnować,破滅,ruin,denomitive,aorist,0,0
"3687","rusztować",rusztuje,rusztuj,rusztować,足場,scaffold,denomitive,aorist,0,0
"3688","ryglować",rygluje,rygluj,ryglować,ボルト,bolt,denomitive,aorist,0,0
"3689","rymować",rymuje,rymuj,rymować,韻,rhyme,denomitive,aorist,0,0
"3690","rysować",rysuje,rysuj,rysować,描く,to draw,denomitive,aorist,0,0
"3691","rytować",rytuje,rytuj,rytować,刻む,engrave,denomitive,aorist,0,0
"3692","rywalizować",rywalizuje,rywalizuj,rywalizować,競争,compete,denomitive,aorist,0,0
"3693","ryzykować",ryzykuje,ryzykuj,ryzykować,危険,risk,denomitive,aorist,0,0
"3694","rzutować",rzutuje,rzutuj,rzutować,事業,project,denomitive,aorist,0,0
"3695","różnicować",różnicuje,różnicuj,różnicować,差別化,differentiate,denomitive,aorist,0,0
"3696","różniczkować",różniczkuje,różniczkuj,różniczkować,差別化,differentiate,denomitive,aorist,0,0
"3697","sabotować",sabotuje,sabotuj,sabotować,サボタージュ,sabotage,denomitive,aorist,0,0
"3698","salutować",salutuje,salutuj,salutować,敬礼,salute,denomitive,aorist,0,0
"3699","salwować",salwuje,salwuj,salwować,保存,save,denomitive,aorist,0,0
"3700","samplować",sampluje,sampluj,samplować,サンプリングする,to sample,denomitive,aorist,0,0
"3701","sankcjonować",sankcjonuje,sankcjonuj,sankcjonować,制裁,sanction,denomitive,aorist,0,0
"3702","satysfakcjonować",satysfakcjonuje,satysfakcjonuj,satysfakcjonować,お願いします,please,denomitive,aorist,0,0
"3703","segregować",segreguje,segreguj,segregować,分離する,segregate,denomitive,aorist,0,0
"3704","sekować",sekuje,sekuj,sekować,すきます,plow,denomitive,aorist,0,0
"3705","separować",separuje,separuj,separować,分ける,separate,denomitive,aorist,0,0
"3706","serwisować",serwisuje,serwisuj,serwisować,サービス,service,denomitive,aorist,0,0
"3707","serwować",serwuje,serwuj,serwować,仕える,serve,denomitive,aorist,0,0
"3708","siłować",siłuje,siłuj,siłować,格闘,wrestle,denomitive,aorist,0,0
"3709","skalować",skaluje,skaluj,skalować,規模,scale,denomitive,aorist,0,0
"3710","skandować",skanduje,skanduj,skandować,スキャン,scan,denomitive,aorist,0,0
"3711","skanować",skanuje,skanuj,skanować,スキャン,scan,denomitive,aorist,0,0
"3712","skutkować",skutkuje,skutkuj,skutkować,結果,result,denomitive,aorist,0,0
"3713","skórować",skóruje,skóruj,skórować,肌,skin,denomitive,aorist,0,0
"3714","składować",składuje,składuj,składować,お店,store,denomitive,aorist,0,0
"3715","smakować",smakuje,smakuj,smakować,味,taste,denomitive,aorist,0,0
"3716","smarować",smaruje,smaruj,smarować,展開する,spread,denomitive,aorist,0,0
"3717","solidaryzować",solidaryzuje,solidaryzuj,solidaryzować,連帯する,solidarize,denomitive,aorist,0,0
"3718","sondować",sonduje,sonduj,sondować,調査,probe,denomitive,aorist,0,0
"3719","sortować",sortuje,sortuj,sortować,選別,sort,denomitive,aorist,0,0
"3720","spacerować",spaceruje,spaceruj,spacerować,歩く,walk,denomitive,aorist,0,0
"3721","spamować",spamuje,spamuj,spamować,スパム,spam,denomitive,aorist,0,0
"3722","specjalizować",specjalizuje,specjalizuj,specjalizować,専門にする,specialize,denomitive,aorist,0,0
"3723","spekulować",spekuluje,spekuluj,spekulować,推測する,speculate,denomitive,aorist,0,0
"3724","spiskować",spiskuje,spiskuj,spiskować,プロット,plot,denomitive,aorist,0,0
"3725","sprawować",sprawuje,sprawuj,sprawować,実行,perform,denomitive,aorist,0,0
"3726","sprężynować",sprężynuje,sprężynuj,sprężynować,バネ,spring,denomitive,aorist,0,0
"3727","spółkować",spółkuje,spółkuj,spółkować,交尾する,copulate,denomitive,aorist,0,0
"3728","stabilizować",stabilizuje,stabilizuj,stabilizować,安定させる,stabilize,denomitive,aorist,0,0
"3729","stacjonować",stacjonuje,stacjonuj,stacjonować,駐留,stationed,denomitive,aorist,0,0
"3730","startować",startuje,startuj,startować,始める,start,denomitive,aorist,0,0
"3731","statystować",statystuje,statystuj,statystować,統計,statistic,denomitive,aorist,0,0
"3732","stemplować",stempluje,stempluj,stemplować,スタンプ,stamp,denomitive,aorist,0,0
"3733","stepować",stepuje,stepuj,stepować,タップダンス,tap dance,denomitive,aorist,0,0
"3734","sterować",steruje,steruj,sterować,操縦する,steer,denomitive,aorist,0,0
"3735","stopniować",stopniuje,stopniuj,stopniować,卒業,graduate,denomitive,aorist,0,0
"3736","stopować",stopuje,stopuj,stopować,止まる,stop,denomitive,aorist,0,0
"3737","stosować",stosuje,stosuj,stosować,使用する,use,denomitive,aorist,0,0
"3738","stołować",stołuje,stołuj,stołować,食べる,eat,denomitive,aorist,0,0
"3739","strajkować",strajkuje,strajkuj,strajkować,攻撃,strike,denomitive,aorist,0,0
"3740","stratyfikować",stratyfikuje,stratyfikuj,stratyfikować,層別化,stratify,denomitive,aorist,0,0
"3741","stresować",stresuje,stresuj,stresować,ストレスアウト,stress out,denomitive,aorist,0,0
"3742","strofować",strofuje,strofuj,strofować,叱る,scold,denomitive,aorist,0,0
"3743","studiować",studiuje,studiuj,studiować,勉強,study,denomitive,aorist,0,0
"3744","stygmatyzować",stygmatyzuje,stygmatyzuj,stygmatyzować,汚名を着せる,stigmatize,denomitive,aorist,0,0
"3745","stylizować",stylizuje,stylizuj,stylizować,様式化する,stylize,denomitive,aorist,0,0
"3746","sublimować",sublimuje,sublimuj,sublimować,昇華,sublimate,denomitive,aorist,0,0
"3747","subskrybować",subskrybuje,subskrybuj,subskrybować,申し込む,subscribe,denomitive,aorist,0,0
"3748","subsydiować",subsydiuje,subsydiuj,subsydiować,助成,subsidize,denomitive,aorist,0,0
"3749","subwencjonować",subwencjonuje,subwencjonuj,subwencjonować,助成,subsidize,denomitive,aorist,0,0
"3750","sugerować",sugeruje,sugeruj,sugerować,提案,suggest,denomitive,aorist,0,0
"3751","sumować",sumuje,sumuj,sumować,合計,add up,denomitive,aorist,0,0
"3752","sygnalizować",sygnalizuje,sygnalizuj,sygnalizować,信号,signal,denomitive,aorist,0,0
"3753","sygnować",sygnuje,sygnuj,sygnować,サイン,sign,denomitive,aorist,0,0
"3754","sylabizować",sylabizuje,sylabizuj,sylabizować,音節,syllable,denomitive,aorist,0,0
"3755","symbolizować",symbolizuje,symbolizuj,symbolizować,象徴する,symbolize,denomitive,aorist,0,0
"3756","symulować",symuluje,symuluj,symulować,シミュレートする,simulate,denomitive,aorist,0,0
"3757","synchronizować",synchronizuje,synchronizuj,synchronizować,同期する,synchronize,denomitive,aorist,0,0
"3758","syntetyzować",syntetyzuje,syntetyzuj,syntetyzować,合成する,synthesize,denomitive,aorist,0,0
"3759","systematyzować",systematyzuje,systematyzuj,systematyzować,体系化する,systematize,denomitive,aorist,0,0
"3760","sytuować",sytuuje,sytuuj,sytuować,見つける,locate,denomitive,aorist,0,0
"3761","szabrować",szabruje,szabruj,szabrować,戦利品,loot,denomitive,aorist,0,0
"3762","szachować",szachuje,szachuj,szachować,小切手,check,denomitive,aorist,0,0
"3763","szacować",szacuje,szacuj,szacować,見積もり,estimate,denomitive,aorist,0,0
"3764","szafować",szafuje,szafuj,szafować,浪費家,squander,denomitive,aorist,0,0
"3765","szanować",szanuje,szanuj,szanować,尊敬する,respect,denomitive,aorist,0,0
"3766","szantażować",szantażuje,szantażuj,szantażować,ブラックメール,blackmail,denomitive,aorist,0,0
"3767","szarżować",szarżuje,szarżuj,szarżować,充電,charge,denomitive,aorist,0,0
"3768","szczotkować",szczotkuje,szczotkuj,szczotkować,みがきます,brush,denomitive,aorist,0,0
"3769","szczytować",szczytuje,szczytuj,szczytować,クライマックス,climax,denomitive,aorist,0,0
"3770","szeregować",szereguje,szereguj,szeregować,整える,arrange,denomitive,aorist,0,0
"3771","szermować",szermuje,szermuj,szermować,フェンシング,fencing,denomitive,aorist,0,0
"3772","szkicować",szkicuje,szkicuj,szkicować,スケッチ,sketch,denomitive,aorist,0,0
"3773","szlachtować",szlachtuje,szlachtuj,szlachtować,虐殺,slaughter,denomitive,aorist,0,0
"3774","szlifować",szlifuje,szlifuj,szlifować,挽く,grind,denomitive,aorist,0,0
"3775","szmuglować",szmugluje,szmugluj,szmuglować,密輸,smuggle,denomitive,aorist,0,0
"3776","sznurować",sznuruje,sznuruj,sznurować,レース,lace,denomitive,aorist,0,0
"3777","szokować",szokuje,szokuj,szokować,ショック,shock,denomitive,aorist,0,0
"3778","szorować",szoruje,szoruj,szorować,スクラブ,scrub,denomitive,aorist,0,0
"3779","szpachlować",szpachluje,szpachluj,szpachlować,塗りつぶし,fill,denomitive,aorist,0,0
"3780","szpanować",szpanuje,szpanuj,szpanować,見せびらかす,show off,denomitive,aorist,0,0
"3781","szparować",szparuje,szparuj,szparować,割れ目,crack,denomitive,aorist,0,0
"3782","szpiclować",szpicluje,szpicluj,szpiclować,スパイ,spy,denomitive,aorist,0,0
"3783","szpikować",szpikuje,szpikuj,szpikować,駆け抜ける,run through,denomitive,aorist,0,0
"3784","szprycować",szprycuje,szprycuj,szprycować,配管,piping,denomitive,aorist,0,0
"3785","sztorcować",sztorcuje,sztorcuj,sztorcować,あご,jaw,denomitive,aorist,0,0
"3786","szturmować",szturmuje,szturmuj,szturmować,嵐,storm,denomitive,aorist,0,0
"3787","szufladkować",szufladkuje,szufladkuj,szufladkować,鳩の穴,pigeonhole,denomitive,aorist,0,0
"3788","szutrować",szutruje,szutruj,szutrować,金属,metal,denomitive,aorist,0,0
"3789","szwankować",szwankuje,szwankuj,szwankować,不合格,fail,denomitive,aorist,0,0
"3790","szwindlować",szwindluje,szwindluj,szwindlować,詐欺,swindle,denomitive,aorist,0,0
"3791","szybować",szybuje,szybuj,szybować,急上昇,soar,denomitive,aorist,0,0
"3792","szydełkować",szydełkuje,szydełkuj,szydełkować,かぎ針編み,crochet,denomitive,aorist,0,0
"3793","szyfrować",szyfruje,szyfruj,szyfrować,暗号化,encrypt,denomitive,aorist,0,0
"3794","szykanować",szykanuje,szykanuj,szykanować,chicane,chicane,denomitive,aorist,0,0
"3795","szykować",szykuje,szykuj,szykować,準備,prepare,denomitive,aorist,0,0
"3796","sędziować",sędziuje,sędziuj,sędziować,ジャッジ,judge,denomitive,aorist,0,0
"3797","tagować",taguje,taguj,tagować,鬼ごっこ,tag,denomitive,aorist,0,0
"3798","taktować",taktuje,taktuj,taktować,トレッド,tread,denomitive,aorist,0,0
"3799","tamować",tamuje,tamuj,tamować,幹,stem,denomitive,aorist,0,0
"3800","tankować",tankuje,tankuj,tankować,給油,refuel,denomitive,aorist,0,0
"3801","tapetować",tapetuje,tapetuj,tapetować,壁紙に,to wallpaper,denomitive,aorist,0,0
"3802","taranować",taranuje,taranuj,taranować,RAM,ram,denomitive,aorist,0,0
"3803","tarasować",tarasuje,tarasuj,tarasować,バリケード,barricade,denomitive,aorist,0,0
"3804","targować",targuje,targuj,targować,バーゲン,bargain,denomitive,aorist,0,0
"3805","tarkować",tarkuje,tarkuj,tarkować,汚す,tarnish,denomitive,aorist,0,0
"3806","tasować",tasuje,tasuj,tasować,シャッフル,shuffle,denomitive,aorist,0,0
"3807","tatuować",tatuuje,tatuuj,tatuować,入れ墨,tattoo,denomitive,aorist,0,0
"3808","tańcować",tańcuje,tańcuj,tańcować,踊る,to dance,denomitive,aorist,0,0
"3809","telefonować",telefonuje,telefonuj,telefonować,電話,call,denomitive,aorist,0,0
"3810","telegrafować",telegrafuje,telegrafuj,telegrafować,電信,telegraph,denomitive,aorist,0,0
"3811","teleportować",teleportuje,teleportuj,teleportować,テレポート,teleport,denomitive,aorist,0,0
"3812","temperować",temperuje,temperuj,temperować,研ぐ,sharpen,denomitive,aorist,0,0
"3813","tentegować",tenteguje,tenteguj,tentegować,テンテゲート,tentegate,denomitive,aorist,0,0
"3814","terminować",terminuje,terminuj,terminować,見習い,apprentice,denomitive,aorist,0,0
"3815","terroryzować",terroryzuje,terroryzuj,terroryzować,恐怖に陥れる,terrorize,denomitive,aorist,0,0
"3816","testować",testuje,testuj,testować,テスト,test,denomitive,aorist,0,0
"3817","tolerować",toleruje,toleruj,tolerować,許容する,tolerate,denomitive,aorist,0,0
"3818","tonować",tonuje,tonuj,tonować,トーンアップ,tone up,denomitive,aorist,0,0
"3819","torować",toruje,toruj,torować,舗装,pave,denomitive,aorist,0,0
"3820","torpedować",torpeduje,torpeduj,torpedować,魚雷,torpedo,denomitive,aorist,0,0
"3821","torturować",torturuje,torturuj,torturować,拷問,torture,denomitive,aorist,0,0
"3822","tragizować",tragizuje,tragizuj,tragizować,悲劇的,tragic,denomitive,aorist,0,0
"3823","traktować",traktuje,traktuj,traktować,扱う,treat,denomitive,aorist,0,0
"3824","transferować",transferuje,transferuj,transferować,移行,transfer,denomitive,aorist,0,0
"3825","transmitować",transmituje,transmituj,transmitować,送信する,transmit,denomitive,aorist,0,0
"3826","transportować",transportuje,transportuj,transportować,輸送,transport,denomitive,aorist,0,0
"3827","tratować",tratuje,tratuj,tratować,トランプル,trample,denomitive,aorist,0,0
"3828","trawersować",trawersuje,trawersuj,trawersować,トラバース,traverse,denomitive,aorist,0,0
"3829","trawestować",trawestuje,trawestuj,trawestować,トラベスティ,travesty,denomitive,aorist,0,0
"3830","tremować",tremuje,tremuj,tremować,震える,tremble,denomitive,aorist,0,0
"3831","trenować",trenuje,trenuj,trenować,訓練,train,denomitive,aorist,0,0
"3832","tresować",tresuje,tresuj,tresować,訓練,train,denomitive,aorist,0,0
"3833","trymować",trymuje,trymuj,trymować,トリム,trim,denomitive,aorist,0,0
"3834","trywializować",trywializuje,trywializuj,trywializować,些細なこと,trivialize,denomitive,aorist,0,0
"3835","turbować",turbuje,turbuj,turbować,心配,worry,denomitive,aorist,0,0
